month,origin,destination,bdry_proxy,distance_nm,origin_ais_coverage,destination_ais_coverage,origin_portcalls_dry_bulk,destination_portcalls_dry_bulk,origin_portcalls_cargo,destination_portcalls_cargo,origin_portcalls,destination_portcalls,origin_import_dry_bulk,destination_import_dry_bulk,origin_export_dry_bulk,destination_export_dry_bulk,origin_import_cargo,destination_import_cargo,origin_export_cargo,destination_export_cargo
2019-02-01,Newcastle,Gopalpur,11.408642836979457,4948.901269878589,1,0,147.0,0.0,168.0,0.0,178.0,0.0,574507.8879260152,0.0,5723889.459059192,0.0,628562.8494165536,0.0,5743702.947594731,0.0
2019-02-01,Newcastle,Dhamra,11.408642836979457,4918.669175376264,1,1,147.0,24.0,168.0,24.0,178.0,24.0,574507.8879260152,322763.32495534146,5723889.459059192,179418.3824170161,628562.8494165536,322763.32495534146,5743702.947594731,179418.3824170161
2019-02-01,Newcastle,Sagar Sandheads,11.408642836979457,4888.640025844774,1,0,147.0,0.0,168.0,0.0,178.0,0.0,574507.8879260152,0.0,5723889.459059192,0.0,628562.8494165536,0.0,5743702.947594731,0.0
2019-02-01,Newcastle,Haldia,11.408642836979457,4918.431441397695,1,1,147.0,80.0,168.0,119.0,178.0,147.0,574507.8879260152,963548.0841467697,5723889.459059192,236659.1158160716,628562.8494165536,989439.1274490501,5743702.947594731,268297.20161883143
2019-02-01,Newcastle,Chennai,11.408642836979457,4933.563252451343,1,1,147.0,10.0,168.0,89.0,178.0,127.0,574507.8879260152,54001.55889853253,5723889.459059192,120499.04176190746,628562.8494165536,494595.5536398902,5743702.947594731,196636.19461054608
2019-02-01,Newcastle,Kamarajar,11.408642836979457,4936.2909413416,1,1,147.0,29.0,168.0,50.0,178.0,74.0,574507.8879260152,958633.974354422,5723889.459059192,52420.4295892982,628562.8494165536,1039058.7652888197,5743702.947594731,77271.68861760432
2019-02-01,Newcastle,Tuticorin,11.408642836979457,4883.104015654771,1,1,147.0,24.0,168.0,94.0,178.0,107.0,574507.8879260152,717170.890659504,5723889.459059192,16741.85831418079,628562.8494165536,834909.9356245326,5743702.947594731,119818.71778158454
2019-02-01,Hay Point,Paradip,11.408642836979457,4438.980614962645,1,1,78.0,67.0,78.0,68.0,78.0,72.0,144092.67082552408,806977.6060005617,4202449.508641781,1000841.5448170218,144092.67082552408,807386.3068430906,4202449.508641781,1000841.5448170218
2019-02-01,Hay Point,Visakhapatnam,11.408642836979457,4534.810562385228,1,1,78.0,67.0,78.0,88.0,78.0,110.0,144092.67082552408,1411992.8546177822,4202449.508641781,543616.0185681718,144092.67082552408,1442495.529182446,4202449.508641781,626432.0045118612
2019-02-01,Hay Point,Gangavaram,11.408642836979457,4532.609545267577,1,0,78.0,0.0,78.0,0.0,78.0,0.0,144092.67082552408,0.0,4202449.508641781,0.0,144092.67082552408,0.0,4202449.508641781,0.0
2019-02-01,Hay Point,Gopalpur,11.408642836979457,4496.7515761401155,1,0,78.0,0.0,78.0,0.0,78.0,0.0,144092.67082552408,0.0,4202449.508641781,0.0,144092.67082552408,0.0,4202449.508641781,0.0
2019-02-01,Hay Point,Dhamra,11.408642836979457,4444.086655867617,1,1,78.0,24.0,78.0,24.0,78.0,24.0,144092.67082552408,322763.32495534146,4202449.508641781,179418.3824170161,144092.67082552408,322763.32495534146,4202449.508641781,179418.3824170161
2019-02-01,Hay Point,Sagar Sandheads,11.408642836979457,4405.321769234449,1,0,78.0,0.0,78.0,0.0,78.0,0.0,144092.67082552408,0.0,4202449.508641781,0.0,144092.67082552408,0.0,4202449.508641781,0.0
2019-02-01,Hay Point,Haldia,11.408642836979457,4428.578777581251,1,1,78.0,80.0,78.0,119.0,78.0,147.0,144092.67082552408,963548.0841467697,4202449.508641781,236659.1158160716,144092.67082552408,989439.1274490501,4202449.508641781,268297.20161883143
2019-02-01,Hay Point,Chennai,11.408642836979457,4559.573045954157,1,1,78.0,10.0,78.0,89.0,78.0,127.0,144092.67082552408,54001.55889853253,4202449.508641781,120499.04176190746,144092.67082552408,494595.5536398902,4202449.508641781,196636.19461054608
2019-02-01,Hay Point,Kamarajar,11.408642836979457,4560.388591986704,1,1,78.0,29.0,78.0,50.0,78.0,74.0,144092.67082552408,958633.974354422,4202449.508641781,52420.4295892982,144092.67082552408,1039058.7652888197,4202449.508641781,77271.68861760432
2019-02-01,Hay Point,Tuticorin,11.408642836979457,4561.887265643387,1,1,78.0,24.0,78.0,94.0,78.0,107.0,144092.67082552408,717170.890659504,4202449.508641781,16741.85831418079,144092.67082552408,834909.9356245326,4202449.508641781,119818.71778158454
2019-02-01,Gladstone,Paradip,11.408642836979457,4610.070819233946,1,1,85.0,67.0,90.0,68.0,133.0,72.0,384728.7521885363,806977.6060005617,3075692.26157769,1000841.5448170218,384728.7521885363,807386.3068430906,3136735.078887208,1000841.5448170218
2019-02-01,Gladstone,Visakhapatnam,11.408642836979457,4699.923201569712,1,1,85.0,67.0,90.0,88.0,133.0,110.0,384728.7521885363,1411992.8546177822,3075692.26157769,543616.0185681718,384728.7521885363,1442495.529182446,3136735.078887208,626432.0045118612
2019-02-01,Gladstone,Gangavaram,11.408642836979457,4697.649661880508,1,0,85.0,0.0,90.0,0.0,133.0,0.0,384728.7521885363,0.0,3075692.26157769,0.0,384728.7521885363,0.0,3136735.078887208,0.0
2019-02-01,Gladstone,Gopalpur,11.408642836979457,4665.276604430285,1,0,85.0,0.0,90.0,0.0,133.0,0.0,384728.7521885363,0.0,3075692.26157769,0.0,384728.7521885363,0.0,3136735.078887208,0.0
2019-02-01,Gladstone,Dhamra,11.408642836979457,4615.952185699621,1,1,85.0,24.0,90.0,24.0,133.0,24.0,384728.7521885363,322763.32495534146,3075692.26157769,179418.3824170161,384728.7521885363,322763.32495534146,3136735.078887208,179418.3824170161
2019-02-01,Gladstone,Sagar Sandheads,11.408642836979457,4578.415949158848,1,0,85.0,0.0,90.0,0.0,133.0,0.0,384728.7521885363,0.0,3075692.26157769,0.0,384728.7521885363,0.0,3136735.078887208,0.0
2019-02-01,Gladstone,Haldia,11.408642836979457,4602.652098239085,1,1,85.0,80.0,90.0,119.0,133.0,147.0,384728.7521885363,963548.0841467697,3075692.26157769,236659.1158160716,384728.7521885363,989439.1274490501,3136735.078887208,268297.20161883143
2019-02-01,Gladstone,Chennai,11.408642836979457,4715.089482331832,1,1,85.0,10.0,90.0,89.0,133.0,127.0,384728.7521885363,54001.55889853253,3075692.26157769,120499.04176190746,384728.7521885363,494595.5536398902,3136735.078887208,196636.19461054608
2019-02-01,Gladstone,Kamarajar,11.408642836979457,4716.24792882813,1,1,85.0,29.0,90.0,50.0,133.0,74.0,384728.7521885363,958633.974354422,3075692.26157769,52420.4295892982,384728.7521885363,1039058.7652888197,3136735.078887208,77271.68861760432
2019-02-01,Gladstone,Tuticorin,11.408642836979457,4707.65596855853,1,1,85.0,24.0,90.0,94.0,133.0,107.0,384728.7521885363,717170.890659504,3075692.26157769,16741.85831418079,384728.7521885363,834909.9356245326,3136735.078887208,119818.71778158454
2019-02-01,Norfolk,Paradip,11.408642836979457,7244.966602492362,1,1,24.0,67.0,84.0,68.0,89.0,72.0,44659.90869800264,806977.6060005617,668032.1102190458,1000841.5448170218,167075.93763122507,807386.3068430906,859240.640094454,1000841.5448170218
2019-02-01,Norfolk,Visakhapatnam,11.408642836979457,7333.015396925198,1,1,24.0,67.0,84.0,88.0,89.0,110.0,44659.90869800264,1411992.8546177822,668032.1102190458,543616.0185681718,167075.93763122507,1442495.529182446,859240.640094454,626432.0045118612
2019-02-01,Norfolk,Gangavaram,11.408642836979457,7336.451298237067,1,0,24.0,0.0,84.0,0.0,89.0,0.0,44659.90869800264,0.0,668032.1102190458,0.0,167075.93763122507,0.0,859240.640094454,0.0
2019-02-01,Norfolk,Gopalpur,11.408642836979457,7273.6865960313535,1,0,24.0,0.0,84.0,0.0,89.0,0.0,44659.90869800264,0.0,668032.1102190458,0.0,167075.93763122507,0.0,859240.640094454,0.0
2019-02-01,Norfolk,Dhamra,11.408642836979457,7218.630428751711,1,1,24.0,24.0,84.0,24.0,89.0,24.0,44659.90869800264,322763.32495534146,668032.1102190458,179418.3824170161,167075.93763122507,322763.32495534146,859240.640094454,179418.3824170161
2019-02-01,Norfolk,Sagar Sandheads,11.408642836979457,7209.957032915396,1,0,24.0,0.0,84.0,0.0,89.0,0.0,44659.90869800264,0.0,668032.1102190458,0.0,167075.93763122507,0.0,859240.640094454,0.0
2019-02-01,Norfolk,Haldia,11.408642836979457,7162.527227171398,1,1,24.0,80.0,84.0,119.0,89.0,147.0,44659.90869800264,963548.0841467697,668032.1102190458,236659.1158160716,167075.93763122507,989439.1274490501,859240.640094454,268297.20161883143
2019-02-01,Norfolk,Chennai,11.408642836979457,7529.309681419079,1,1,24.0,10.0,84.0,89.0,89.0,127.0,44659.90869800264,54001.55889853253,668032.1102190458,120499.04176190746,167075.93763122507,494595.5536398902,859240.640094454,196636.19461054608
2019-02-01,Norfolk,Kamarajar,11.408642836979457,7521.638067607789,1,1,24.0,29.0,84.0,50.0,89.0,74.0,44659.90869800264,958633.974354422,668032.1102190458,52420.4295892982,167075.93763122507,1039058.7652888197,859240.640094454,77271.68861760432
2019-02-01,Norfolk,Tuticorin,11.408642836979457,7712.776319459414,1,1,24.0,24.0,84.0,94.0,89.0,107.0,44659.90869800264,717170.890659504,668032.1102190458,16741.85831418079,167075.93763122507,834909.9356245326,859240.640094454,119818.71778158454
2019-02-01,Baltimore,Paradip,11.408642836979457,7110.657894999969,1,1,35.0,67.0,131.0,68.0,142.0,72.0,220704.2032255754,806977.6060005617,724435.2384896354,1000841.5448170218,557392.7886456454,807386.3068430906,783579.9973306255,1000841.5448170218
2019-02-01,Baltimore,Visakhapatnam,11.408642836979457,7203.886462164991,1,1,35.0,67.0,131.0,88.0,142.0,110.0,220704.2032255754,1411992.8546177822,724435.2384896354,543616.0185681718,557392.7886456454,1442495.529182446,783579.9973306255,626432.0045118612
2019-02-01,Baltimore,Gangavaram,11.408642836979457,7207.3335760834825,1,0,35.0,0.0,131.0,0.0,142.0,0.0,220704.2032255754,0.0,724435.2384896354,0.0,557392.7886456454,0.0,783579.9973306255,0.0
2019-02-01,Baltimore,Gopalpur,11.408642836979457,7141.794060563975,1,0,35.0,0.0,131.0,0.0,142.0,0.0,220704.2032255754,0.0,724435.2384896354,0.0,557392.7886456454,0.0,783579.9973306255,0.0
2019-02-01,Baltimore,Dhamra,11.408642836979457,7083.922266474727,1,1,35.0,24.0,131.0,24.0,142.0,24.0,220704.2032255754,322763.32495534146,724435.2384896354,179418.3824170161,557392.7886456454,322763.32495534146,783579.9973306255,179418.3824170161
2019-02-01,Baltimore,Sagar Sandheads,11.408642836979457,7073.994898048051,1,0,35.0,0.0,131.0,0.0,142.0,0.0,220704.2032255754,0.0,724435.2384896354,0.0,557392.7886456454,0.0,783579.9973306255,0.0
2019-02-01,Baltimore,Haldia,11.408642836979457,7026.281708747659,1,1,35.0,80.0,131.0,119.0,142.0,147.0,220704.2032255754,963548.0841467697,724435.2384896354,236659.1158160716,557392.7886456454,989439.1274490501,783579.9973306255,268297.20161883143
2019-02-01,Baltimore,Chennai,11.408642836979457,7406.9528158496105,1,1,35.0,10.0,131.0,89.0,142.0,127.0,220704.2032255754,54001.55889853253,724435.2384896354,120499.04176190746,557392.7886456454,494595.5536398902,783579.9973306255,196636.19461054608
2019-02-01,Baltimore,Kamarajar,11.408642836979457,7399.0641945583775,1,1,35.0,29.0,131.0,50.0,142.0,74.0,220704.2032255754,958633.974354422,724435.2384896354,52420.4295892982,557392.7886456454,1039058.7652888197,783579.9973306255,77271.68861760432
2019-02-01,Baltimore,Tuticorin,11.408642836979457,7597.2545564688035,1,1,35.0,24.0,131.0,94.0,142.0,107.0,220704.2032255754,717170.890659504,724435.2384896354,16741.85831418079,557392.7886456454,834909.9356245326,783579.9973306255,119818.71778158454
2019-02-01,Nacala,Paradip,11.408642836979457,3427.7566542291456,1,1,8.0,67.0,19.0,68.0,26.0,72.0,27061.500637094,806977.6060005617,325534.02922726853,1000841.5448170218,68689.37394939587,807386.3068430906,331447.65958795656,1000841.5448170218
2019-02-01,Nacala,Visakhapatnam,11.408642836979457,3177.1585609259387,1,1,8.0,67.0,19.0,88.0,26.0,110.0,27061.500637094,1411992.8546177822,325534.02922726853,543616.0185681718,68689.37394939587,1442495.529182446,331447.65958795656,626432.0045118612
2019-02-01,Nacala,Gangavaram,11.408642836979457,3175.749348478763,1,0,8.0,0.0,19.0,0.0,26.0,0.0,27061.500637094,0.0,325534.02922726853,0.0,68689.37394939587,0.0,331447.65958795656,0.0
2019-02-01,Nacala,Gopalpur,11.408642836979457,3309.67507897426,1,0,8.0,0.0,19.0,0.0,26.0,0.0,27061.500637094,0.0,325534.02922726853,0.0,68689.37394939587,0.0,331447.65958795656,0.0
2019-02-01,Nacala,Dhamra,11.408642836979457,3455.2442451163474,1,1,8.0,24.0,19.0,24.0,26.0,24.0,27061.500637094,322763.32495534146,325534.02922726853,179418.3824170161,68689.37394939587,322763.32495534146,331447.65958795656,179418.3824170161
2019-02-01,Nacala,Sagar Sandheads,11.408642836979457,3519.5814306533252,1,0,8.0,0.0,19.0,0.0,26.0,0.0,27061.500637094,0.0,325534.02922726853,0.0,68689.37394939587,0.0,331447.65958795656,0.0
2019-02-01,Nacala,Haldia,11.408642836979457,3550.0352111234483,1,1,8.0,80.0,19.0,119.0,26.0,147.0,27061.500637094,963548.0841467697,325534.02922726853,236659.1158160716,68689.37394939587,989439.1274490501,331447.65958795656,268297.20161883143
2019-02-01,Nacala,Chennai,11.408642836979457,2880.1920982879114,1,1,8.0,10.0,19.0,89.0,26.0,127.0,27061.500637094,54001.55889853253,325534.02922726853,120499.04176190746,68689.37394939587,494595.5536398902,331447.65958795656,196636.19461054608
2019-02-01,Nacala,Kamarajar,11.408642836979457,2889.155655038211,1,1,8.0,29.0,19.0,50.0,26.0,74.0,27061.500637094,958633.974354422,325534.02922726853,52420.4295892982,68689.37394939587,1039058.7652888197,331447.65958795656,77271.68861760432
2019-02-01,Nacala,Tuticorin,11.408642836979457,2633.679456606234,1,1,8.0,24.0,19.0,94.0,26.0,107.0,27061.500637094,717170.890659504,325534.02922726853,16741.85831418079,68689.37394939587,834909.9356245326,331447.65958795656,119818.71778158454
2019-02-01,Beira,Paradip,11.408642836979457,3884.221472202057,1,1,8.0,67.0,26.0,68.0,41.0,72.0,16807.87685663891,806977.6060005617,97043.46528939233,1000841.5448170218,50729.3081476975,807386.3068430906,123803.35422955827,1000841.5448170218
2019-02-01,Beira,Visakhapatnam,11.408642836979457,3633.3449981217204,1,1,8.0,67.0,26.0,88.0,41.0,110.0,16807.87685663891,1411992.8546177822,97043.46528939233,543616.0185681718,50729.3081476975,1442495.529182446,123803.35422955827,626432.0045118612
2019-02-01,Beira,Gangavaram,11.408642836979457,3631.86746135613,1,0,8.0,0.0,26.0,0.0,41.0,0.0,16807.87685663891,0.0,97043.46528939233,0.0,50729.3081476975,0.0,123803.35422955827,0.0
2019-02-01,Beira,Gopalpur,11.408642836979457,3766.309240165636,1,0,8.0,0.0,26.0,0.0,41.0,0.0,16807.87685663891,0.0,97043.46528939233,0.0,50729.3081476975,0.0,123803.35422955827,0.0
2019-02-01,Beira,Dhamra,11.408642836979457,3912.0653514077635,1,1,8.0,24.0,26.0,24.0,41.0,24.0,16807.87685663891,322763.32495534146,97043.46528939233,179418.3824170161,50729.3081476975,322763.32495534146,123803.35422955827,179418.3824170161
2019-02-01,Beira,Sagar Sandheads,11.408642836979457,3976.1474697029253,1,0,8.0,0.0,26.0,0.0,41.0,0.0,16807.87685663891,0.0,97043.46528939233,0.0,50729.3081476975,0.0,123803.35422955827,0.0
2019-02-01,Beira,Haldia,11.408642836979457,4007.32271963914,1,1,8.0,80.0,26.0,119.0,41.0,147.0,16807.87685663891,963548.0841467697,97043.46528939233,236659.1158160716,50729.3081476975,989439.1274490501,123803.35422955827,268297.20161883143
2019-02-01,Beira,Chennai,11.408642836979457,3333.0611148186867,1,1,8.0,10.0,26.0,89.0,41.0,127.0,16807.87685663891,54001.55889853253,97043.46528939233,120499.04176190746,50729.3081476975,494595.5536398902,123803.35422955827,196636.19461054608
2019-02-01,Beira,Kamarajar,11.408642836979457,3342.205695726929,1,1,8.0,29.0,26.0,50.0,41.0,74.0,16807.87685663891,958633.974354422,97043.46528939233,52420.4295892982,50729.3081476975,1039058.7652888197,123803.35422955827,77271.68861760432
2019-02-01,Beira,Tuticorin,11.408642836979457,3081.274634364813,1,1,8.0,24.0,26.0,94.0,41.0,107.0,16807.87685663891,717170.890659504,97043.46528939233,16741.85831418079,50729.3081476975,834909.9356245326,123803.35422955827,119818.71778158454
2019-02-01,Vostochny,Paradip,11.408642836979457,2685.8530468498607,1,1,66.0,67.0,107.0,68.0,142.0,72.0,16568.76953664,806977.6060005617,1477850.1246007795,1000841.5448170218,69540.17238603912,807386.3068430906,1550724.6407678833,1000841.5448170218
2019-02-01,Vostochny,Visakhapatnam,11.408642836979457,2936.5467783217364,1,1,66.0,67.0,107.0,88.0,142.0,110.0,16568.76953664,1411992.8546177822,1477850.1246007795,543616.0185681718,69540.17238603912,1442495.529182446,1550724.6407678833,626432.0045118612
2019-02-01,Vostochny,Gangavaram,11.408642836979457,2938.332103583915,1,0,66.0,0.0,107.0,0.0,142.0,0.0,16568.76953664,0.0,1477850.1246007795,0.0,69540.17238603912,0.0,1550724.6407678833,0.0
2019-02-01,Vostochny,Gopalpur,11.408642836979457,2802.2429417151357,1,0,66.0,0.0,107.0,0.0,142.0,0.0,16568.76953664,0.0,1477850.1246007795,0.0,69540.17238603912,0.0,1550724.6407678833,0.0
2019-02-01,Vostochny,Dhamra,11.408642836979457,2656.3619914125193,1,1,66.0,24.0,107.0,24.0,142.0,24.0,16568.76953664,322763.32495534146,1477850.1246007795,179418.3824170161,69540.17238603912,322763.32495534146,1550724.6407678833,179418.3824170161
2019-02-01,Vostochny,Sagar Sandheads,11.408642836979457,2593.974940377168,1,0,66.0,0.0,107.0,0.0,142.0,0.0,16568.76953664,0.0,1477850.1246007795,0.0,69540.17238603912,0.0,1550724.6407678833,0.0
2019-02-01,Vostochny,Haldia,11.408642836979457,2559.2361105501886,1,1,66.0,80.0,107.0,119.0,142.0,147.0,16568.76953664,963548.0841467697,1477850.1246007795,236659.1158160716,69540.17238603912,989439.1274490501,1550724.6407678833,268297.20161883143
2019-02-01,Vostochny,Chennai,11.408642836979457,3249.594441474088,1,1,66.0,10.0,107.0,89.0,142.0,127.0,16568.76953664,54001.55889853253,1477850.1246007795,120499.04176190746,69540.17238603912,494595.5536398902,1550724.6407678833,196636.19461054608
2019-02-01,Vostochny,Kamarajar,11.408642836979457,3239.7232370746055,1,1,66.0,29.0,107.0,50.0,142.0,74.0,16568.76953664,958633.974354422,1477850.1246007795,52420.4295892982,69540.17238603912,1039058.7652888197,1550724.6407678833,77271.68861760432
2019-02-01,Vostochny,Tuticorin,11.408642836979457,3521.1747998941137,1,1,66.0,24.0,107.0,94.0,142.0,107.0,16568.76953664,717170.890659504,1477850.1246007795,16741.85831418079,69540.17238603912,834909.9356245326,1550724.6407678833,119818.71778158454
2019-02-01,Murmansk,Paradip,11.408642836979457,3510.0029412614176,1,1,34.0,67.0,54.0,68.0,146.0,72.0,0.0,806977.6060005617,889647.3438983123,1000841.5448170218,14429.61441536701,807386.3068430906,957109.8579644862,1000841.5448170218
2019-02-01,Murmansk,Visakhapatnam,11.408642836979457,3591.2400527447094,1,1,34.0,67.0,54.0,88.0,146.0,110.0,0.0,1411992.8546177822,889647.3438983123,543616.0185681718,14429.61441536701,1442495.529182446,957109.8579644862,626432.0045118612
2019-02-01,Murmansk,Gangavaram,11.408642836979457,3594.682177545025,1,0,34.0,0.0,54.0,0.0,146.0,0.0,0.0,0.0,889647.3438983123,0.0,14429.61441536701,0.0,957109.8579644862,0.0
2019-02-01,Murmansk,Gopalpur,11.408642836979457,3532.943386800273,1,0,34.0,0.0,54.0,0.0,146.0,0.0,0.0,0.0,889647.3438983123,0.0,14429.61441536701,0.0,957109.8579644862,0.0
2019-02-01,Murmansk,Dhamra,11.408642836979457,3485.2353634251754,1,1,34.0,24.0,54.0,24.0,146.0,24.0,0.0,322763.32495534146,889647.3438983123,179418.3824170161,14429.61441536701,322763.32495534146,957109.8579644862,179418.3824170161
2019-02-01,Murmansk,Sagar Sandheads,11.408642836979457,3482.387219887844,1,0,34.0,0.0,54.0,0.0,146.0,0.0,0.0,0.0,889647.3438983123,0.0,14429.61441536701,0.0,957109.8579644862,0.0
2019-02-01,Murmansk,Haldia,11.408642836979457,3436.8348075025524,1,1,34.0,80.0,54.0,119.0,146.0,147.0,0.0,963548.0841467697,889647.3438983123,236659.1158160716,14429.61441536701,989439.1274490501,957109.8579644862,268297.20161883143
2019-02-01,Murmansk,Chennai,11.408642836979457,3802.039299187854,1,1,34.0,10.0,54.0,89.0,146.0,127.0,0.0,54001.55889853253,889647.3438983123,120499.04176190746,14429.61441536701,494595.5536398902,957109.8579644862,196636.19461054608
2019-02-01,Murmansk,Kamarajar,11.408642836979457,3793.6375085124564,1,1,34.0,29.0,54.0,50.0,146.0,74.0,0.0,958633.974354422,889647.3438983123,52420.4295892982,14429.61441536701,1039058.7652888197,957109.8579644862,77271.68861760432
